App,Response,Category,Question,,,,,,,,
TreesPNW,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
vTree,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
Seek,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
PlantNet,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
PlantNet,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
PlantNet,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
PlantNet,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
PlantNet,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
PlantNet,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
PlantNet,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
PlantNet,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
PlantNet,0,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
PlantNet,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
PlantNet,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
PlantNet,1,Observation,Use of the app encouraged my observation of tree flowers.,,,,,,,,
TreesPNW,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
TreesPNW,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
vTree,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,1,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me learn to recognize and describe flower characteristics.,,,,,,,,
